created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_name,followers_count,friends_count,hashtags,user_mentions,place
Fri Jun 18 21:30:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,311.0,203.0,Syeda Javeria,SyedaJaveria,364,326,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",Pakistan
Fri Jun 18 21:31:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,311.0,204.0,## Andy/Ran Minecraft 🧭🌕,shxwrunner,569,203,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",CCAGC + (W)BGC // I love you 
Fri Jun 18 21:31:18 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,ElHadji Seydou MBAYE,seydou271,56,44,"[{'text': 'COVID19', 'indices': [45, 53]}]",[],
Fri Jun 18 21:31:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Read this thread about the Delta variant. 

This is exactly why we 🇺🇸 have to help other countries by donating vaccines and high-filtration masks. Letting mutations run rampant is just asking for COVID-19 Groundhog Day.",0.0625,0.3125,en,120.0,34.0,Robert J Primeau,rjprimeau,1997,632,[],"[{'screen_name': 'larmbrust', 'name': 'Lloyd Armbrust', 'id': 38658665, 'id_str': '38658665', 'indices': [3, 13]}]",USA
Fri Jun 18 21:31:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Millions of people, including pregnant people, have safely received #COVID19 vaccines. Pregnant people are more likely to get severely ill from COVID-19, &amp; pregnant people with COVID-19 are more likely to have preterm births &amp; other complications. More: https://t.co/pBVlI6STf8. https://t.co/GQAsNa51M4",0.2159090909090909,0.625,en,156.0,89.0,Teresa Meyer (Terri) #BlueSC 🇺🇸,Tmeyer2008,3490,4999,"[{'text': 'COVID19', 'indices': [80, 88]}]","[{'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [3, 10]}]",South Carolina
Fri Jun 18 21:31:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,316.0,205.0,bib99,Bibi9992,17,83,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
Fri Jun 18 21:31:47 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",so tonedeaf and American and British centric. The world is still suffering because there aren’t enough COVID19 vaccines and countries have to sign away their assets to Pfizer.... people are still dying! https://t.co/mf37BQmjnH,0.0,0.15,en,20.0,2.0,titity_99,titity_99,49,366,[],"[{'screen_name': 'evac100', 'name': 'summer ⁷ 🌙 ∞', 'id': 870116187597819905, 'id_str': '870116187597819905', 'indices': [3, 11]}]",
Fri Jun 18 21:31:49 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","**BIG NEWS**: Up to 25,800 may have been killed by the COVID vaccine.  I bet that this is a lower bound on the number killed by the ""safe and effective"" vaccines. Why isn't anyone at the CDC or FDA warning the American public of the danger in the meantime??https://t.co/105gLDEAmQ",0.09999999999999999,0.2095238095238095,en,796.0,451.0,MN Governor China Tim Walz Lies,wakoppa,1157,1707,[],"[{'screen_name': 'stkirsch', 'name': 'Steve Kirsch', 'id': 37491797, 'id_str': '37491797', 'indices': [3, 12]}]",Clown World Prison Planet
Fri Jun 18 21:31:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,,,(((Dominique Fisherwoman))) 💙,AbbakkaHypatia,8009,2888,[],[],Land of Black Soil
Fri Jun 18 21:32:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,RosesRred,RosesRr75701564,6,35,[],[],Where GOD calls me to go
Fri Jun 18 21:32:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","👇👇👇

""People are free to believe that #COVID19 is a hoax, and to argue that vaccines are a plot...but there is no constitutional right to put other people’s health at risk. As such, there are places where you should not work unless you are vaccinated.""

https://t.co/xiVWoCtRfP",0.14017857142857143,0.5526785714285715,en,226.0,50.0,Ivanka Pribramska,pribrami,167,542,"[{'text': 'COVID19', 'indices': [55, 63]}]","[{'screen_name': 'NathanStall', 'name': 'Nathan Stall', 'id': 936078120, 'id_str': '936078120', 'indices': [3, 15]}]","Toronto, Ontario"
Fri Jun 18 21:32:22 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,88,0,[],[],
Fri Jun 18 21:32:22 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,en,,,Pune Vaccine Updater,PuneUpdater,88,0,[],[],
Fri Jun 18 21:32:26 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,318.0,206.0,Anne,AnneValetry,11,66,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
Fri Jun 18 21:32:28 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,Mike Jones,FantomMenace33,19,9,[],"[{'screen_name': 'dakiduck', 'name': 'Allison Hughes', 'id': 87072299, 'id_str': '87072299', 'indices': [0, 9]}, {'screen_name': 'MiloReads', 'name': 'Milo', 'id': 3997802283, 'id_str': '3997802283', 'indices': [10, 20]}, {'screen_name': 'Ishshu', 'name': 'Ishshu', 'id': 33799648, 'id_str': '33799648', 'indices': [21, 28]}, {'screen_name': 'nick_detroit', 'name': 'Tom.', 'id': 27948780, 'id_str': '27948780', 'indices': [29, 42]}, {'screen_name': 'KevindupuisPPC', 'name': 'Kevin Dupuis', 'id': 1282505534915121154, 'id_str': '1282505534915121154', 'indices': [43, 58]}]",
Fri Jun 18 21:32:28 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,318.0,207.0,H. Emaan Fatima 🇵🇸,HEmaanFatima1,100,93,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",Allah’s shadow
Fri Jun 18 21:32:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,318.0,208.0,Save Sheikh Jarrah - End the Occupation 🇵🇸,Yasmin001,91,213,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",The end of the world
Fri Jun 18 21:32:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.13333333333333333,0.45555555555555555,en,454.0,231.0,Suzy Franklin 💙,suzyflipp,3261,5002,[],"[{'screen_name': 'globalhlthtwit', 'name': 'Anthony Costello', 'id': 83440337, 'id_str': '83440337', 'indices': [3, 18]}]",Earth
Fri Jun 18 21:32:35 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,en,,,Stone Cold Pillar,StoneColdPillar,14956,16580,[],"[{'screen_name': 'thehowie', 'name': '(((Howard Forman)))', 'id': 13329732, 'id_str': '13329732', 'indices': [0, 9]}]","California, USA"
Fri Jun 18 21:32:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","There are now 16 #COVID19 vaccines being rolled out worldwide.

But as the virus continues to evolve, here is why we can’t pull the plug on research into new vaccines and therapeutics✏️@gavi⤵️
https://t.co/3GcbMXjXC5",0.13636363636363635,0.45454545454545453,en,21.0,4.0,TILR 🐢,TILR16,237,1665,"[{'text': 'COVID19', 'indices': [35, 43]}]","[{'screen_name': 'CEPIvaccines', 'name': 'CEPI', 'id': 784351656355897344, 'id_str': '784351656355897344', 'indices': [3, 16]}]","South Carolina, USA"
Fri Jun 18 21:32:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,ECA,ECA_OFFICIAL,111490,1923,"[{'text': 'Africa', 'indices': [4, 11]}, {'text': 'sustainable', 'indices': [49, 61]}]",[],"Addis Ababa, Ethiopia"
Fri Jun 18 21:32:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,849.0,280.0,"day by day, bird by",Miss_Placed_,2660,4992,"[{'text': 'WeCanDoThis', 'indices': [44, 56]}, {'text': 'COVID19', 'indices': [121, 129]}]","[{'screen_name': 'CDCDirector', 'name': 'Rochelle Walensky, MD, MPH', 'id': 426909329, 'id_str': '426909329', 'indices': [3, 15]}]",
Fri Jun 18 21:32:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,321.0,209.0,ray kevin,kevinyray,1208,162,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
Fri Jun 18 21:32:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,321.0,210.0,☭ regina spektor swamp lesbian,zanaruza,1060,604,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",Mvskoke land (Tallahassee)
Fri Jun 18 21:32:50 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",No-one is immune from #COVID19 but we ask you to ensure that #Dalits and other #marginalised and #excluded groups get the same consideration for vaccine as the rest of the population. #endcastediscrimination @UN_Nepal @EUinNepal @EUAmbNepal @amnesty @amnestysasia https://t.co/6rda9XU3y8,-0.0625,0.25,en,5.0,4.0,Mark Dummett,MarkDummett,2646,1151,"[{'text': 'COVID19', 'indices': [39, 47]}, {'text': 'Dalits', 'indices': [78, 85]}, {'text': 'marginalised', 'indices': [96, 109]}, {'text': 'excluded', 'indices': [114, 123]}]","[{'screen_name': 'idsnupdates', 'name': 'International Dalit Solidarity Network (IDSN)', 'id': 70942394, 'id_str': '70942394', 'indices': [3, 15]}]",London
Fri Jun 18 21:32:53 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Africa, which holds the majority of the world's #LDCs, needs additional liquidity to recover from #COVID19. The Special Drawing Rights must be released now if countries are going to have a shot at a #green resilient recovery. #SDRs #Vaccines #DSSI #LSF @SongweVera https://t.co/Nx2GEmyhdV",0.07857142857142857,0.4357142857142857,en,3.0,1.0,John Olsen,john1966olsen,2569,4999,"[{'text': 'Africa', 'indices': [18, 25]}, {'text': 'LDCs', 'indices': [67, 72]}, {'text': 'COVID19', 'indices': [117, 125]}]","[{'screen_name': 'ECA_OFFICIAL', 'name': 'ECA', 'id': 329666643, 'id_str': '329666643', 'indices': [3, 16]}]",Denmark - Copenhagen North
Fri Jun 18 21:32:58 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,TRoman,TromanMn,1153,1385,[],[],Minnesota
Fri Jun 18 21:32:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","For #Africa to be resilient, she needs to pursue #sustainable pathways underpinned by business friendly reforms, @SongweVera during fireside chat on diversifying t/ financing toolbox to enhance investment in #LDCs. A #green recovery only way to steer Africa out of #COVID19 crisis https://t.co/vD3Viwp7UH",0.05833333333333333,0.6,en,0.0,1.0,ECA,ECA_OFFICIAL,111490,1923,"[{'text': 'Africa', 'indices': [22, 29]}, {'text': 'sustainable', 'indices': [67, 79]}]","[{'screen_name': 'ECA_OFFICIAL', 'name': 'ECA', 'id': 329666643, 'id_str': '329666643', 'indices': [3, 16]}]","Addis Ababa, Ethiopia"
Fri Jun 18 21:33:00 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",0.125,0.325,en,82.0,69.0,bob gobgain,GobgainB,31,248,"[{'text': 'COVID19', 'indices': [120, 128]}]","[{'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [3, 11]}]",
Fri Jun 18 21:33:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Africa, which holds the majority of the world's #LDCs, needs additional liquidity to recover from #COVID19. The Special Drawing Rights must be released now if countries are going to have a shot at a #green resilient recovery. #SDRs #Vaccines #DSSI #LSF @SongweVera https://t.co/Nx2GEmyhdV",0.07857142857142857,0.4357142857142857,en,3.0,2.0,ECA,ECA_OFFICIAL,111490,1923,"[{'text': 'Africa', 'indices': [18, 25]}, {'text': 'LDCs', 'indices': [67, 72]}, {'text': 'COVID19', 'indices': [117, 125]}]","[{'screen_name': 'ECA_OFFICIAL', 'name': 'ECA', 'id': 329666643, 'id_str': '329666643', 'indices': [3, 16]}]","Addis Ababa, Ethiopia"
Fri Jun 18 21:33:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,,,Save Sheikh Jarrah - End the Occupation 🇵🇸,Yasmin001,91,213,[],[],The end of the world
Fri Jun 18 21:33:06 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,,,LongCovidNYC,LongCovidNYC,368,699,"[{'text': 'Covid19', 'indices': [0, 8]}]",[],
Fri Jun 18 21:33:10 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,322.0,212.0,Hassan Alam,HassanAlam035,115,82,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",United Kingdom
Fri Jun 18 21:33:17 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The greatest political failure of our generation. Millions will die because Germany and UK want to preserve patents on vaccines that were developed with up to 97% funding from taxpayers. Even AZ will make profits in Africa. @MoetiTshidi,0.19583333333333333,0.42500000000000004,en,197.0,115.0,ann keeling,annvkeeling,3718,317,[],"[{'screen_name': 'globalhlthtwit', 'name': 'Anthony Costello', 'id': 83440337, 'id_str': '83440337', 'indices': [3, 18]}]",
Fri Jun 18 21:33:18 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery, consisting of 100,000 vaccines, was transfered to the PA friday afternoon through Bitunia crossing.
https://t.co/7M3lWWr1J9",0.5,0.5,en,466.0,189.0,daniel salame,daniel_salame95,167,466,"[{'text': 'COVID19', 'indices': [64, 72]}]","[{'screen_name': 'IsraelMFA', 'name': 'Israel Foreign Ministry', 'id': 85796380, 'id_str': '85796380', 'indices': [3, 13]}]",Mexico
Fri Jun 18 21:33:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",0.125,0.325,en,82.0,70.0,Richard,Richard44649354,97,745,"[{'text': 'COVID19', 'indices': [120, 128]}]","[{'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [3, 11]}]",
Fri Jun 18 21:33:29 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@POTUS @JoeBiden @CDCgov When asked whether a variant of #COVID19 https://t.co/0m3eUZLPov will lead to  lockdowns, @POTUS says
-Delta can cause more people to die where people haven't gotten vaccinated 
-where people have gotten 2 shots, existing vaccines are very effective
""some areas will be very hurt""",0.49333333333333335,0.6,en,2.0,2.0,Caroline Weatherwax,CarriWeatherwax,13035,11244,"[{'text': 'COVID19', 'indices': [72, 80]}]","[{'screen_name': 'digiphile', 'name': 'Alex Howard', 'id': 1175221, 'id_str': '1175221', 'indices': [3, 13]}, {'screen_name': 'POTUS', 'name': 'President Biden', 'id': 1349149096909668363, 'id_str': '1349149096909668363', 'indices': [15, 21]}, {'screen_name': 'JoeBiden', 'name': 'Joe Biden', 'id': 939091, 'id_str': '939091', 'indices': [22, 31]}, {'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [32, 39]}, {'screen_name': 'POTUS', 'name': 'President Biden', 'id': 1349149096909668363, 'id_str': '1349149096909668363', 'indices': [130, 136]}]",worldwide
Fri Jun 18 21:33:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,325.0,213.0,Marc Munier,marcmunier,1371,1317,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",Brighton & London
Fri Jun 18 21:33:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#لا_للتطعيم_الاجباري37
#covid19
New discovery shows human cells can write RNA sequences into DNA – have been saying this for years and in the just released new book. This is how synthetic DNA in the fake ‘Covid vaccines’ is changing human DNA - David Icke

https://t.co/ErW0UtXFYM",-0.045454545454545456,0.42181818181818176,en,5.0,2.0,Amal Almaghrabi,AlmaghrabiAmal,204,804,"[{'text': 'لا_للتطعيم_الاجباري37', 'indices': [20, 42]}, {'text': 'covid19', 'indices': [43, 51]}]","[{'screen_name': 'Khaled16384497', 'name': 'Khaled', 'id': 1334003657273118721, 'id_str': '1334003657273118721', 'indices': [3, 18]}]",
